name;content;description;steps;mood;location;duration;image_key;preparation_seconds;repeat_mode;execution_plan
Dessine un jouet marquant en vue de profil;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Maison;5;drawing;;;{}
Dessine un marché fantastique en vue de profil;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Maison;5;drawing;;;{}
Dessine le rêve en vue de profil;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Maison;5;drawing;;;{}
Dessine une lune décorée en vue de profil;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Extérieur;5;drawing;;;{}
Transforme un livre en ville en vue de profil;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Extérieur;5;drawing;;;{}
Pars d'une ligne courbe dans un style amusant;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Extérieur;5;drawing;;;{}
Dessine un aventurier dans un style amusant;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;N'importe où;5;drawing;;;{}
Dessine un géant végétal dans un style amusant;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;N'importe où;5;drawing;;;{}
Dessine une découverte surprenante dans un style amusant;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;N'importe où;5;drawing;;;{}
Dessine ta main dans un style amusant;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Maison;15;drawing;;;{}
Dessine ta chambre d'enfance dans un style amusant;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Maison;15;drawing;;;{}
Dessine une maison volante dans un style amusant;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Maison;15;drawing;;;{}
Dessine le calme avec un élément surprise;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Extérieur;15;drawing;;;{}
Dessine un soleil en 10 traits avec un élément surprise;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Extérieur;15;drawing;;;{}
Transforme une pomme en personnage avec un élément surprise;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Extérieur;15;drawing;;;{}
Pars d'un cercle avec un élément surprise;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;N'importe où;15;drawing;;;{}
Dessine un explorateur avec un élément surprise;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;N'importe où;15;drawing;;;{}
Dessine un poisson extraterrestre avec un élément surprise;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;N'importe où;15;drawing;;;{}
Dessine une histoire en 3 cases avec un élément surprise;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Maison;30;drawing;;;{}
Dessine une chaussure avec peu de détails;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Maison;30;drawing;;;{}
Dessine ton premier vélo avec peu de détails;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Maison;30;drawing;;;{}
Dessine un restaurant sous-marin avec peu de détails;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Extérieur;30;drawing;;;{}
Dessine la joie avec peu de détails;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Extérieur;30;drawing;;;{}
Dessine un poisson sans lever le doigt avec peu de détails;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Extérieur;30;drawing;;;{}
Transforme une chaise en véhicule avec peu de détails;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;N'importe où;30;drawing;;;{}
Pars d'un carré avec peu de détails;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;N'importe où;30;drawing;;;{}
Dessine un boulanger avec des formes simples;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;N'importe où;30;drawing;;;{}
Dessine un dragon minuscule avec des formes simples;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Maison;5;drawing;;;{}
Dessine une rencontre improbable avec des formes simples;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Maison;5;drawing;;;{}
Dessine une tasse avec des formes simples;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Maison;5;drawing;;;{}
Dessine un souvenir de vacances avec des formes simples;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Extérieur;5;drawing;;;{}
Dessine une ville dans les nuages avec des formes simples;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Extérieur;5;drawing;;;{}
Dessine la curiosité avec des formes simples;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Extérieur;5;drawing;;;{}
Dessine une fleur en une ligne en version cartoon;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;N'importe où;5;drawing;;;{}
Transforme une tasse en château en version cartoon;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;N'importe où;5;drawing;;;{}
Pars d'un triangle en version cartoon;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;N'importe où;5;drawing;;;{}
Dessine un astronaute en version cartoon;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Maison;15;drawing;;;{}
Dessine un animal à six pattes en version cartoon;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Maison;15;drawing;;;{}
Dessine une chute drôle en version cartoon;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Maison;15;drawing;;;{}
Dessine une plante proche de toi en version cartoon;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Extérieur;15;drawing;;;{}
Dessine ton ancien cartable avec un décor léger;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Extérieur;15;drawing;;;{}
Dessine un dragon jardinier avec un décor léger;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Extérieur;15;drawing;;;{}
Dessine la surprise avec un décor léger;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;N'importe où;15;drawing;;;{}
Dessine un arbre en 30 secondes avec un décor léger;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;N'importe où;15;drawing;;;{}
Transforme un nuage en animal avec un décor léger;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;N'importe où;15;drawing;;;{}
Pars d'un rectangle avec un décor léger;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Maison;30;drawing;;;{}
Dessine un musicien avec un décor léger;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Maison;30;drawing;;;{}
Dessine une tortue volante en noir et blanc;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Maison;30;drawing;;;{}
Dessine un héros maladroit en noir et blanc;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Extérieur;30;drawing;;;{}
Dessine tes clés en noir et blanc;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Extérieur;30;drawing;;;{}
Dessine une cour de récréation en noir et blanc;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Extérieur;30;drawing;;;{}
Dessine un vélo volant en noir et blanc;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;N'importe où;30;drawing;;;{}
Dessine la sérénité en noir et blanc;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;N'importe où;30;drawing;;;{}
Dessine un cœur stylisé en noir et blanc;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;N'importe où;30;drawing;;;{}
Transforme une chaussure en maison avec une touche fantastique;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Maison;5;drawing;;;{}
Pars d'une spirale avec une touche fantastique;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Maison;5;drawing;;;{}
Dessine un pirate avec une touche fantastique;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Maison;5;drawing;;;{}
Dessine un renard de cristal avec une touche fantastique;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Extérieur;5;drawing;;;{}
Dessine un trésor caché avec une touche fantastique;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Extérieur;5;drawing;;;{}
Dessine une lampe avec une touche fantastique;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Extérieur;5;drawing;;;{}
Dessine ton goûter préféré avec une touche fantastique;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;N'importe où;5;drawing;;;{}
